designation,l,b,dl,db,ra,dec,dra,ddec
SSTSMOGA G108.8232+00.3865,108.823216,0.386589,0.3,0.3,343.662982,60.019848,0.3,0.3
SSTSMOGA G107.4926+00.8278,107.492668,0.827858,0.3,0.3,340.897702,59.810842,0.3,0.3
SSTSMOGA G108.2439+00.4448,108.243969,0.444808,0.3,0.3,342.574814,59.816342,0.3,0.3
SSTSMOGA G104.2439+00.3254,104.243987,0.325483,0.3,0.3,335.968293,57.740856,0.3,0.3
SSTSMOGA G108.8182+00.2175,108.818283,0.217564,0.3,0.3,343.8003,59.86537,0.3,0.3
SSTSMOGA G108.2668+02.8866,108.266841,2.88665,0.3,0.3,340.28466,61.989948,0.3,0.3
SSTSMOGA G104.2365+01.5885,104.236584,1.588522,0.3,0.3,334.653653,58.797937,0.3,0.3
SSTSMOGA G108.8413+02.6642,108.841366,2.664219,0.3,0.3,341.587225,62.064136,0.3,0.3
SSTSMOGA G108.2675+00.0176,108.267548,0.017656,0.3,0.3,342.993386,59.444544,0.3,0.3
SSTSMOGA G108.8439+02.8215,108.843965,2.821583,0.3,0.3,341.436084,62.204776,0.3,0.3
SSTSMOGA G108.8478+01.9600,108.847894,1.96005,0.3,0.3,342.280566,61.441054,0.3,0.3
SSTSMOGA G108.8135+00.1926,108.813522,0.192661,0.3,0.3,343.813182,59.840856,0.3,0.3
SSTSMOGA G108.8159+00.2154,108.815961,0.215428,0.3,0.3,343.797969,59.862441,0.3,0.3
SSTSMOGA G108.8185+00.1895,108.818569,0.189536,0.3,0.3,343.824929,59.840218,0.3,0.3
SSTSMOGA G108.8260+00.1725,108.826069,0.172553,0.3,0.3,343.852984,59.828138,0.3,0.3
SSTSMOGA G108.2396+00.6060,108.239629,0.606044,0.3,0.3,342.422514,59.95839,0.3,0.3
SSTSMOGA G108.8286+02.7066,108.828681,2.706636,0.3,0.3,341.521301,62.095868,0.3,0.3
SSTSMOGA G107.5013-00.0181,107.501319,-0.018097,0.3,0.3,341.687934,59.066334,0.3,0.3
SSTSMOGA G108.2532+00.3280,108.253262,0.328067,0.3,0.3,342.695186,59.716136,0.3,0.3
SSTSMOGA G107.5053-00.0123,107.505394,-0.012297,0.3,0.3,341.689773,59.073359,0.3,0.3
SSTSMOGA G108.8236+02.7087,108.823693,2.708778,0.3,0.3,341.509745,62.095457,0.3,0.3
SSTSMOGA G108.8288+00.1297,108.828827,0.129781,0.3,0.3,343.894614,59.790737,0.3,0.3
SSTSMOGA G108.8418+02.7034,108.841818,2.703442,0.3,0.3,341.549314,62.099115,0.3,0.3
SSTSMOGA G104.2598+01.5548,104.259824,1.554847,0.3,0.3,334.726847,58.782599,0.3,0.3
SSTSMOGA G108.8263+02.6743,108.826339,2.674308,0.3,0.3,341.548854,62.066133,0.3,0.3
SSTSMOGA G108.8289+02.7202,108.828986,2.720278,0.3,0.3,341.508364,62.108097,0.3,0.3
SSTSMOGA G108.8292+02.2470,108.829221,2.247081,0.3,0.3,341.97132,61.688141,0.3,0.3
SSTSMOGA G108.8369+02.7700,108.836937,2.770078,0.3,0.3,341.474004,62.1559,0.3,0.3
SSTSMOGA G104.2502+02.9163,104.25021,2.916331,0.3,0.3,333.218088,59.90605,0.3,0.3
SSTSMOGA G108.2307+00.5859,108.230722,0.585986,0.3,0.3,342.424698,59.936471,0.3,0.3
SSTSMOGA G108.2354+02.9001,108.235494,2.900156,0.3,0.3,340.212379,61.986759,0.3,0.3
SSTSMOGA G108.8343+00.1406,108.834341,0.140614,0.3,0.3,343.895224,59.802889,0.3,0.3
SSTSMOGA G104.2540+02.2173,104.254094,2.217308,0.3,0.3,334.003478,59.330826,0.3,0.3
SSTSMOGA G108.8167+02.7622,108.816698,2.762272,0.3,0.3,341.443436,62.139602,0.3,0.3
SSTSMOGA G108.8500+02.6986,108.850071,2.698667,0.3,0.3,341.569653,62.098699,0.3,0.3
SSTSMOGA G107.4911+00.0933,107.49117,0.0933,0.3,0.3,341.57026,59.160479,0.3,0.3
SSTSMOGA G107.4828-00.1358,107.482862,-0.135844,0.3,0.3,341.761343,58.953301,0.3,0.3
SSTSMOGA G108.8194+00.1954,108.819439,0.195403,0.3,0.3,343.821446,59.845885,0.3,0.3
SSTSMOGA G108.8219+00.3683,108.821902,0.368389,0.3,0.3,343.676418,60.002882,0.3,0.3
SSTSMOGA G108.8450+02.3705,108.845079,2.370567,0.3,0.3,341.881639,61.805178,0.3,0.3
SSTSMOGA G108.8118+02.7230,108.811875,2.723025,0.3,0.3,341.473275,62.102604,0.3,0.3
SSTSMOGA G108.8118+00.1815,108.811883,0.1815,0.3,0.3,343.819837,59.830082,0.3,0.3
SSTSMOGA G108.8145+00.2175,108.814564,0.217506,0.3,0.3,343.793671,59.86371,0.3,0.3
SSTSMOGA G108.8221+00.1447,108.822097,0.144792,0.3,0.3,343.869679,59.80138,0.3,0.3
SSTSMOGA G108.8323+01.9240,108.832299,1.924056,0.3,0.3,342.285603,61.401904,0.3,0.3
SSTSMOGA G108.8507+00.1637,108.850697,0.163739,0.3,0.3,343.904759,59.830805,0.3,0.3
SSTSMOGA G107.4811+01.0178,107.481182,1.017797,0.3,0.3,340.69862,59.972816,0.3,0.3
SSTSMOGA G108.7886+00.4004,108.788618,0.400458,0.3,0.3,343.588567,60.017301,0.3,0.3
SSTSMOGA G108.7910+00.2571,108.791033,0.257183,0.3,0.3,343.717181,59.889291,0.3,0.3
SSTSMOGA G108.7910+00.4035,108.79106,0.403569,0.3,0.3,343.590258,60.021164,0.3,0.3
SSTSMOGA G108.7986+00.4041,108.79869,0.404192,0.3,0.3,343.603465,60.025045,0.3,0.3
SSTSMOGA G108.8040+00.2157,108.804033,0.215711,0.3,0.3,343.776306,59.857537,0.3,0.3
SSTSMOGA G108.8091+00.2638,108.809136,0.263858,0.3,0.3,343.743945,59.90315,0.3,0.3
SSTSMOGA G108.7863+00.2400,108.786358,0.240089,0.3,0.3,343.723548,59.871859,0.3,0.3
SSTSMOGA G108.7887+00.2619,108.78875,0.261903,0.3,0.3,343.709001,59.892555,0.3,0.3
SSTSMOGA G108.7887+00.2250,108.788777,0.225003,0.3,0.3,343.740908,59.85931,0.3,0.3
SSTSMOGA G108.7936+00.2602,108.793689,0.260278,0.3,0.3,343.719278,59.893231,0.3,0.3
SSTSMOGA G108.7962+00.4172,108.796232,0.417242,0.3,0.3,343.587669,60.035725,0.3,0.3
SSTSMOGA G108.8015+00.8014,108.801526,0.801425,0.3,0.3,343.259011,60.383523,0.3,0.3
SSTSMOGA G108.7696+00.4062,108.769612,0.406269,0.3,0.3,343.549269,60.014256,0.3,0.3
SSTSMOGA G108.7767+00.2773,108.776708,0.277389,0.3,0.3,343.673976,59.901285,0.3,0.3
SSTSMOGA G108.7864+00.2449,108.786425,0.244989,0.3,0.3,343.719437,59.876304,0.3,0.3
SSTSMOGA G104.2029+02.4149,104.202968,2.414895,0.3,0.3,333.702784,59.465804,0.3,0.3
SSTSMOGA G108.2455+00.0136,108.245535,0.013608,0.3,0.3,342.958113,59.431155,0.3,0.3
SSTSMOGA G108.7939+02.8805,108.793932,2.880569,0.3,0.3,341.282276,62.233712,0.3,0.3
SSTSMOGA G108.7989+00.2433,108.79898,0.243394,0.3,0.3,343.743362,59.880306,0.3,0.3
SSTSMOGA G108.8017+00.2142,108.80175,0.214214,0.3,0.3,343.773497,59.8552,0.3,0.3
SSTSMOGA G108.2524+00.2303,108.252483,0.2303,0.3,0.3,342.780282,59.628315,0.3,0.3
SSTSMOGA G108.2594+01.8514,108.259412,1.851433,0.3,0.3,341.298065,61.074281,0.3,0.3
SSTSMOGA G108.7721+00.2638,108.772128,0.263881,0.3,0.3,343.677437,59.887127,0.3,0.3
SSTSMOGA G108.7745+00.3276,108.774547,0.327661,0.3,0.3,343.626524,59.945629,0.3,0.3
SSTSMOGA G108.7768+00.7685,108.776842,0.7685,0.3,0.3,343.243463,60.343098,0.3,0.3
SSTSMOGA G104.1993+02.1835,104.199304,2.183506,0.3,0.3,333.951578,59.272191,0.3,0.3
SSTSMOGA G108.7815+02.7254,108.781555,2.725433,0.3,0.3,341.413573,62.090671,0.3,0.3
SSTSMOGA G108.7865+00.2551,108.786589,0.255119,0.3,0.3,343.710982,59.885505,0.3,0.3
SSTSMOGA G108.7889+00.2567,108.788992,0.256717,0.3,0.3,343.713917,59.887986,0.3,0.3
SSTSMOGA G108.8018+00.2280,108.801819,0.228014,0.3,0.3,343.761728,59.867671,0.3,0.3
SSTSMOGA G108.8018+02.6923,108.801886,2.692339,0.3,0.3,341.484806,62.070791,0.3,0.3
SSTSMOGA G108.2596+00.4301,108.259611,0.430164,0.3,0.3,342.615681,59.81027,0.3,0.3
SSTSMOGA G108.7816+00.9580,108.781683,0.958047,0.3,0.3,343.082902,60.515357,0.3,0.3
SSTSMOGA G108.7843+00.2623,108.784314,0.262311,0.3,0.3,343.70068,59.890999,0.3,0.3
SSTSMOGA G108.7843+01.8932,108.784317,1.893286,0.3,0.3,342.225494,61.352738,0.3,0.3
SSTSMOGA G108.7892+00.2483,108.78923,0.248375,0.3,0.3,343.72155,59.880572,0.3,0.3
SSTSMOGA G108.7967+00.2630,108.796739,0.263053,0.3,0.3,343.722361,59.897054,0.3,0.3
SSTSMOGA G108.7771+02.7664,108.777111,2.766419,0.3,0.3,341.364419,62.124888,0.3,0.3
SSTSMOGA G108.2665+00.3485,108.266527,0.348572,0.3,0.3,342.700532,59.740409,0.3,0.3
SSTSMOGA G108.7870+00.2535,108.787003,0.253592,0.3,0.3,343.713045,59.884308,0.3,0.3
SSTSMOGA G108.7893+00.2493,108.789342,0.249319,0.3,0.3,343.720936,59.881471,0.3,0.3
SSTSMOGA G104.2108+01.6268,104.210863,1.626847,0.3,0.3,334.571448,58.815744,0.3,0.3
SSTSMOGA G108.7968+00.2442,108.796853,0.244272,0.3,0.3,343.738784,59.880176,0.3,0.3
SSTSMOGA G108.8022+00.3596,108.802226,0.359692,0.3,0.3,343.648526,59.986505,0.3,0.3
SSTSMOGA G108.2576+01.9874,108.257613,1.987464,0.3,0.3,341.163186,61.193729,0.3,0.3
SSTSMOGA G108.7750+01.6157,108.775034,1.615756,0.3,0.3,342.468957,61.100992,0.3,0.3
SSTSMOGA G107.4840-00.1351,107.484006,-0.135192,0.3,0.3,341.762732,58.954406,0.3,0.3
SSTSMOGA G108.7870+00.2650,108.787092,0.265022,0.3,0.3,343.703327,59.894646,0.3,0.3
SSTSMOGA G108.7871+02.7577,108.787178,2.757783,0.3,0.3,341.392049,62.121922,0.3,0.3
SSTSMOGA G108.8049+02.0966,108.804958,2.096597,0.3,0.3,342.070468,61.543187,0.3,0.3
SSTSMOGA G108.3680+00.6324,108.368057,0.632453,0.3,0.3,342.628196,60.039707,0.3,0.3
SSTSMOGA G108.7704+00.4027,108.770456,0.402722,0.3,0.3,343.553881,60.011431,0.3,0.3
SSTSMOGA G108.7726+01.5318,108.772683,1.531819,0.3,0.3,342.542669,61.024973,0.3,0.3
SSTSMOGA G108.7727+00.3829,108.772751,0.382994,0.3,0.3,343.575197,59.994672,0.3,0.3
SSTSMOGA G104.1998+01.7156,104.199849,1.715683,0.3,0.3,334.458844,58.883716,0.3,0.3
SSTSMOGA G104.1999+01.4820,104.199904,1.482014,0.3,0.3,334.707612,58.688829,0.3,0.3
SSTSMOGA G108.7897+00.3790,108.789709,0.379094,0.3,0.3,343.609124,59.998539,0.3,0.3
SSTSMOGA G108.7972+00.4028,108.797263,0.402836,0.3,0.3,343.602074,60.023203,0.3,0.3
SSTSMOGA G108.8051+00.2244,108.805153,0.224422,0.3,0.3,343.770811,59.865876,0.3,0.3
SSTSMOGA G107.4821+02.5016,107.482124,2.501597,0.3,0.3,339.237653,61.272148,0.3,0.3
SSTSMOGA G107.4841+01.8361,107.484164,1.836103,0.3,0.3,339.911895,60.692555,0.3,0.3
SSTSMOGA G104.2018+02.6785,104.201868,2.678539,0.3,0.3,333.407209,59.682838,0.3,0.3
SSTSMOGA G108.7849+02.4832,108.784982,2.483222,0.3,0.3,341.65886,61.87759,0.3,0.3
SSTSMOGA G108.7850+00.4036,108.785062,0.403614,0.3,0.3,343.579412,60.018594,0.3,0.3
SSTSMOGA G108.7874+02.5625,108.787464,2.562575,0.3,0.3,341.585665,61.949112,0.3,0.3
SSTSMOGA G107.4632+00.3311,107.463267,0.331111,0.3,0.3,341.30604,59.358197,0.3,0.3
SSTSMOGA G104.2131+02.8465,104.213191,2.846592,0.3,0.3,333.236456,59.827657,0.3,0.3
SSTSMOGA G108.7999+00.2892,108.799914,0.289256,0.3,0.3,343.705414,59.922043,0.3,0.3
SSTSMOGA G108.7707+00.4051,108.770709,0.405167,0.3,0.3,343.552206,60.013742,0.3,0.3
SSTSMOGA G108.3704+00.4727,108.370483,0.472756,0.3,0.3,342.77521,59.897948,0.3,0.3
SSTSMOGA G108.7730+00.2552,108.773039,0.255294,0.3,0.3,343.686498,59.879786,0.3,0.3
SSTSMOGA G108.3752+00.4417,108.375269,0.441781,0.3,0.3,342.811276,59.872356,0.3,0.3
SSTSMOGA G108.3755+00.4445,108.375528,0.444558,0.3,0.3,342.809272,59.874958,0.3,0.3
SSTSMOGA G108.3430+01.0012,108.343035,1.001269,0.3,0.3,342.248801,60.357666,0.3,0.3
SSTSMOGA G108.7851+00.2655,108.785155,0.265572,0.3,0.3,343.699372,59.894302,0.3,0.3
SSTSMOGA G108.7899+00.2354,108.789983,0.235469,0.3,0.3,343.734044,59.869266,0.3,0.3
SSTSMOGA G108.7900+00.2522,108.790022,0.252228,0.3,0.3,343.719645,59.884387,0.3,0.3
SSTSMOGA G108.7900+00.2552,108.790047,0.255269,0.3,0.3,343.717063,59.887139,0.3,0.3
SSTSMOGA G108.7923+00.2684,108.792353,0.268478,0.3,0.3,343.709792,59.900042,0.3,0.3
SSTSMOGA G108.7731+02.2588,108.773161,2.258828,0.3,0.3,341.85501,61.672927,0.3,0.3
SSTSMOGA G108.7826+00.2611,108.782644,0.261108,0.3,0.3,343.69872,59.889191,0.3,0.3
SSTSMOGA G108.7853+00.2413,108.785353,0.2413,0.3,0.3,343.720698,59.872515,0.3,0.3
SSTSMOGA G108.7876+00.2448,108.787664,0.244808,0.3,0.3,343.721818,59.876678,0.3,0.3
SSTSMOGA G108.7877+00.2687,108.787753,0.268717,0.3,0.3,343.70132,59.898263,0.3,0.3
SSTSMOGA G108.7901+00.4037,108.790121,0.403772,0.3,0.3,343.588389,60.020938,0.3,0.3
SSTSMOGA G108.7976+00.4039,108.797671,0.403978,0.3,0.3,343.601815,60.024409,0.3,0.3
SSTSMOGA G108.7803+02.6882,108.780387,2.688281,0.3,0.3,341.448222,62.05723,0.3,0.3
SSTSMOGA G108.3764+00.2278,108.376412,0.227831,0.3,0.3,343.002181,59.681198,0.3,0.3
SSTSMOGA G108.7878+00.2622,108.787894,0.262294,0.3,0.3,343.707126,59.892536,0.3,0.3
SSTSMOGA G108.8004+00.4073,108.800399,0.407322,0.3,0.3,343.60382,60.028606,0.3,0.3
SSTSMOGA G108.7781+00.3057,108.778133,0.305792,0.3,0.3,343.651938,59.92749,0.3,0.3
SSTSMOGA G108.7804+00.4028,108.78049,0.402836,0.3,0.3,343.571854,60.015904,0.3,0.3
SSTSMOGA G108.7856+00.2534,108.785653,0.253406,0.3,0.3,343.710781,59.883555,0.3,0.3
SSTSMOGA G108.7880+00.4076,108.788021,0.407686,0.3,0.3,343.581196,60.023548,0.3,0.3
SSTSMOGA G108.7880+00.2517,108.788064,0.251753,0.3,0.3,343.716539,59.88311,0.3,0.3
SSTSMOGA G108.3644+01.6450,108.364402,1.645067,0.3,0.3,341.687242,60.940053,0.3,0.3
SSTSMOGA G108.7735+00.4672,108.773543,0.467239,0.3,0.3,343.503118,60.07084,0.3,0.3
SSTSMOGA G108.7857+00.2639,108.785789,0.263972,0.3,0.3,343.701894,59.893135,0.3,0.3
SSTSMOGA G108.7881+00.2493,108.788161,0.249353,0.3,0.3,343.718786,59.88099,0.3,0.3
SSTSMOGA G108.7882+00.2527,108.788197,0.252772,0.3,0.3,343.715897,59.884086,0.3,0.3
SSTSMOGA G108.7882+00.4024,108.788204,0.402456,0.3,0.3,343.586081,60.018919,0.3,0.3
SSTSMOGA G108.7930+00.2566,108.793008,0.256625,0.3,0.3,343.721211,59.889644,0.3,0.3
SSTSMOGA G107.5910-00.0336,107.591086,-0.033628,0.3,0.3,341.856984,59.093791,0.3,0.3
SSTSMOGA G108.3645+00.6315,108.364496,0.631592,0.3,0.3,342.622595,60.037341,0.3,0.3
SSTSMOGA G108.3645+01.5544,108.364532,1.554458,0.3,0.3,341.773233,60.859673,0.3,0.3
SSTSMOGA G104.2249+00.0024,104.224979,0.002492,0.3,0.3,336.259215,57.457336,0.3,0.3
SSTSMOGA G107.5929-00.0175,107.592931,-0.017572,0.3,0.3,341.845842,59.108906,0.3,0.3
SSTSMOGA G108.3773+00.4304,108.377352,0.430442,0.3,0.3,342.825055,59.863133,0.3,0.3
SSTSMOGA G108.7858+00.2382,108.785891,0.238292,0.3,0.3,343.72426,59.870038,0.3,0.3
SSTSMOGA G108.7859+00.3260,108.785914,0.326072,0.3,0.3,343.648346,59.949137,0.3,0.3
SSTSMOGA G108.3482+02.6592,108.348224,2.659267,0.3,0.3,340.666822,61.82892,0.3,0.3
SSTSMOGA G108.7859+00.2497,108.785953,0.249758,0.3,0.3,343.714471,59.880398,0.3,0.3
SSTSMOGA G108.7883+00.2665,108.788297,0.266511,0.3,0.3,343.704204,59.896511,0.3,0.3
SSTSMOGA G108.7907+00.4025,108.79079,0.402525,0.3,0.3,343.59068,60.020107,0.3,0.3
SSTSMOGA G104.3088+02.7397,104.308805,2.739753,0.3,0.3,333.513326,59.793731,0.3,0.3
SSTSMOGA G108.8063+00.2061,108.806333,0.206103,0.3,0.3,343.78871,59.849869,0.3,0.3
SSTSMOGA G107.5757+02.1178,107.575752,2.117845,0.3,0.3,339.795686,60.98333,0.3,0.3
SSTSMOGA G108.7738+00.4010,108.77387,0.401072,0.3,0.3,343.561467,60.011433,0.3,0.3
SSTSMOGA G108.7785+00.4034,108.778512,0.403408,0.3,0.3,343.567792,60.015557,0.3,0.3
SSTSMOGA G108.7835+02.4759,108.783585,2.475909,0.3,0.3,341.663391,61.870458,0.3,0.3
SSTSMOGA G108.7835+02.1140,108.783592,2.114006,0.3,0.3,342.013919,61.548936,0.3,0.3
SSTSMOGA G108.7860+00.2297,108.786058,0.229736,0.3,0.3,343.731944,59.862399,0.3,0.3
SSTSMOGA G108.7884+00.4035,108.788476,0.403572,0.3,0.3,343.585599,60.020042,0.3,0.3
SSTSMOGA G108.7933+00.2529,108.793314,0.252953,0.3,0.3,343.724932,59.886467,0.3,0.3
SSTSMOGA G108.3554+01.9247,108.355404,1.924742,0.3,0.3,341.403276,61.183816,0.3,0.3
SSTSMOGA G108.7985+00.2411,108.79858,0.241114,0.3,0.3,343.744611,59.878078,0.3,0.3
SSTSMOGA G108.8038+00.2896,108.803881,0.289611,0.3,0.3,343.71224,59.924083,0.3,0.3
SSTSMOGA G104.3251+01.9857,104.325174,1.985772,0.3,0.3,334.370959,59.177983,0.3,0.3
SSTSMOGA G104.3280+02.7498,104.32801,2.749833,0.3,0.3,333.533481,59.812884,0.3,0.3
SSTSMOGA G104.3229+00.4225,104.322898,0.422539,0.3,0.3,335.996209,57.865055,0.3,0.3
SSTSMOGA G104.3243+02.8172,104.324341,2.817278,0.3,0.3,333.451595,59.866453,0.3,0.3
SSTSMOGA G104.2996+02.5398,104.299642,2.539853,0.3,0.3,333.721699,59.623446,0.3,0.3
SSTSMOGA G108.3534+00.3885,108.353432,0.388525,0.3,0.3,342.819601,59.81495,0.3,0.3
SSTSMOGA G108.3557+00.3110,108.355712,0.311094,0.3,0.3,342.892126,59.746624,0.3,0.3
SSTSMOGA G109.0102+00.0320,109.010196,0.032003,0.3,0.3,344.303503,59.780043,0.3,0.3
SSTSMOGA G104.3090+01.6566,104.309001,1.656692,0.3,0.3,334.69795,58.894694,0.3,0.3
SSTSMOGA G107.5674+02.9968,107.56749,2.996811,0.3,0.3,338.87831,61.74451,0.3,0.3
SSTSMOGA G107.5657+02.9989,107.565723,2.998897,0.3,0.3,338.872883,61.745439,0.3,0.3
SSTSMOGA G109.0217+02.1415,109.021717,2.141542,0.3,0.3,342.433674,61.681468,0.3,0.3
SSTSMOGA G109.0221+01.8194,109.022099,1.819439,0.3,0.3,342.737812,61.39382,0.3,0.3
SSTSMOGA G108.9965+02.4487,108.996526,2.448792,0.3,0.3,342.09128,61.943917,0.3,0.3
SSTSMOGA G104.3055+01.6232,104.305536,1.623239,0.3,0.3,334.727949,58.86485,0.3,0.3
SSTSMOGA G108.3676+00.6414,108.367599,0.641478,0.3,0.3,342.619276,60.047569,0.3,0.3
SSTSMOGA G108.9859+00.7225,108.985911,0.72255,0.3,0.3,343.664383,60.393126,0.3,0.3
SSTSMOGA G104.3018+02.8058,104.301836,2.805861,0.3,0.3,333.427553,59.844321,0.3,0.3
SSTSMOGA G109.5079+00.5847,109.507973,0.584778,0.3,0.3,344.740597,60.491357,0.3,0.3
SSTSMOGA G107.5618+00.6731,107.561863,0.673108,0.3,0.3,341.163235,59.706679,0.3,0.3
SSTSMOGA G104.3056+00.7496,104.305662,0.749644,0.3,0.3,335.63781,58.131929,0.3,0.3
SSTSMOGA G105.5133+00.2414,105.513358,0.24145,0.3,0.3,338.097802,58.330452,0.3,0.3
SSTSMOGA G104.3093+02.1454,104.30936,2.145486,0.3,0.3,334.171804,59.302014,0.3,0.3
SSTSMOGA G109.4942+00.2619,109.494244,0.26195,0.3,0.3,344.987948,60.192315,0.3,0.3
SSTSMOGA G105.4893+01.1853,105.489313,1.185367,0.3,0.3,337.123956,59.127987,0.3,0.3
SSTSMOGA G107.5619+00.3207,107.561929,0.320775,0.3,0.3,341.486982,59.394875,0.3,0.3
SSTSMOGA G107.5619+02.8377,107.561948,2.837722,0.3,0.3,339.034849,61.603715,0.3,0.3
SSTSMOGA G104.3094+00.4939,104.309434,0.493994,0.3,0.3,335.902945,57.91825,0.3,0.3
SSTSMOGA G109.1041+01.0865,109.104119,1.086533,0.3,0.3,343.558791,60.772288,0.3,0.3
SSTSMOGA G105.4931+01.2001,105.493157,1.200181,0.3,0.3,337.11534,59.142639,0.3,0.3
SSTSMOGA G109.0778+01.1671,109.077875,1.167128,0.3,0.3,343.438287,60.833349,0.3,0.3
SSTSMOGA G109.0894+00.5483,109.089469,0.548367,0.3,0.3,344.005094,60.280739,0.3,0.3
SSTSMOGA G105.4837+00.8149,105.483769,0.814972,0.3,0.3,337.486637,58.808195,0.3,0.3
SSTSMOGA G109.4813+00.3803,109.481318,0.380344,0.3,0.3,344.864823,60.29454,0.3,0.3
SSTSMOGA G105.4895+01.2053,105.489528,1.205333,0.3,0.3,337.104074,59.145153,0.3,0.3
SSTSMOGA G105.4895+00.2212,105.489566,0.221289,0.3,0.3,338.078256,58.301005,0.3,0.3
SSTSMOGA G109.0781+00.3095,109.078143,0.309519,0.3,0.3,344.190152,60.06005,0.3,0.3
SSTSMOGA G108.0794+01.2224,108.079431,1.222494,0.3,0.3,341.569474,60.433693,0.3,0.3
SSTSMOGA G105.4934+00.2457,105.493433,0.245758,0.3,0.3,338.060944,58.324048,0.3,0.3
SSTSMOGA G108.0614+02.6632,108.061487,2.663275,0.3,0.3,340.131084,61.695473,0.3,0.3
SSTSMOGA G108.0724+00.0864,108.072477,0.086469,0.3,0.3,342.589722,59.419154,0.3,0.3
SSTSMOGA G105.4916+00.2196,105.491643,0.219681,0.3,0.3,338.083215,58.300674,0.3,0.3
SSTSMOGA G108.0749+01.5121,108.07499,1.512125,0.3,0.3,341.287908,60.688162,0.3,0.3
SSTSMOGA G108.0772+00.9823,108.077261,0.982383,0.3,0.3,341.789111,60.2196,0.3,0.3
SSTSMOGA G105.4993+00.6243,105.499329,0.624358,0.3,0.3,337.701065,58.652671,0.3,0.3
SSTSMOGA G109.0958+00.4075,109.095801,0.407497,0.3,0.3,344.13817,60.156177,0.3,0.3
SSTSMOGA G109.0959+00.1530,109.095905,0.153075,0.3,0.3,344.355502,59.926065,0.3,0.3
SSTSMOGA G105.5115+00.3074,105.51152,0.3074,0.3,0.3,338.030938,58.38633,0.3,0.3
SSTSMOGA G105.5117+00.2331,105.511792,0.233144,0.3,0.3,338.103259,58.3225,0.3,0.3
SSTSMOGA G109.1171+01.0072,109.117154,1.007211,0.3,0.3,343.653392,60.706532,0.3,0.3
SSTSMOGA G109.5822+00.3220,109.582265,0.322047,0.3,0.3,345.098971,60.283539,0.3,0.3
SSTSMOGA G105.5049+00.2251,105.504983,0.225136,0.3,0.3,338.099824,58.312145,0.3,0.3
SSTSMOGA G109.6178+00.3271,109.617894,0.327117,0.3,0.3,345.160174,60.302908,0.3,0.3
SSTSMOGA G105.4899+00.2998,105.48997,0.299808,0.3,0.3,338.00291,58.368835,0.3,0.3
SSTSMOGA G108.0706+00.1663,108.070694,0.166331,0.3,0.3,342.516014,59.489708,0.3,0.3
SSTSMOGA G108.0487+00.1440,108.048733,0.144036,0.3,0.3,342.497137,59.459918,0.3,0.3
SSTSMOGA G109.0662+02.3151,109.066284,2.315136,0.3,0.3,342.351943,61.856463,0.3,0.3
SSTSMOGA G109.5532+01.1836,109.553256,1.183631,0.3,0.3,344.306495,61.053273,0.3,0.3
SSTSMOGA G109.5680+00.1022,109.568045,0.102264,0.3,0.3,345.255675,60.077542,0.3,0.3
SSTSMOGA G105.5073+00.2493,105.507308,0.249333,0.3,0.3,338.080252,58.334174,0.3,0.3
SSTSMOGA G108.0786+01.1043,108.07866,1.104358,0.3,0.3,341.678428,60.32854,0.3,0.3
SSTSMOGA G109.0436-00.0119,109.043685,-0.01195,0.3,0.3,344.400794,59.754477,0.3,0.3
SSTSMOGA G108.0624+00.1246,108.062455,0.1246,0.3,0.3,342.538448,59.448726,0.3,0.3
SSTSMOGA G105.4865+00.3710,105.486593,0.371092,0.3,0.3,337.928102,58.428469,0.3,0.3
SSTSMOGA G105.4944+00.2231,105.494432,0.223125,0.3,0.3,338.084461,58.305057,0.3,0.3
SSTSMOGA G108.0470+02.1388,108.047023,2.138892,0.3,0.3,340.629558,61.228056,0.3,0.3
SSTSMOGA G105.5018+00.2406,105.501872,0.240597,0.3,0.3,338.079779,58.323887,0.3,0.3
SSTSMOGA G109.0698+00.9337,109.069846,0.933756,0.3,0.3,343.631576,60.619821,0.3,0.3
SSTSMOGA G108.0470+02.8139,108.047082,2.813942,0.3,0.3,339.950699,61.820459,0.3,0.3
SSTSMOGA G105.5020+00.2954,105.502083,0.295442,0.3,0.3,338.027031,58.371235,0.3,0.3
SSTSMOGA G105.5149+00.2434,105.514908,0.24345,0.3,0.3,338.098413,58.332962,0.3,0.3
SSTSMOGA G109.0673+00.4998,109.067297,0.499869,0.3,0.3,344.006723,60.227419,0.3,0.3
SSTSMOGA G105.4869+00.2173,105.486941,0.217311,0.3,0.3,338.077796,58.296245,0.3,0.3
SSTSMOGA G108.0798+02.1863,108.079824,2.186386,0.3,0.3,340.64264,61.285419,0.3,0.3
SSTSMOGA G109.0468+01.5196,109.046837,1.519628,0.3,0.3,343.061173,61.136271,0.3,0.3
SSTSMOGA G105.5059+00.2966,105.505972,0.296669,0.3,0.3,338.032228,58.374269,0.3,0.3
SSTSMOGA G109.0557+00.4715,109.055729,0.4715,0.3,0.3,344.010219,60.196832,0.3,0.3
SSTSMOGA G109.0585+01.1754,109.058524,1.175475,0.3,0.3,343.395097,60.832389,0.3,0.3
SSTSMOGA G105.5150+00.2411,105.515081,0.241153,0.3,0.3,338.100917,58.331071,0.3,0.3
