SPICY,ra,dec,l,b,GaiaDR2,source_id,parallax
50197,259.307684,-39.315689,348.108855,-0.789386,5972247686952425984,5972247686952425984,
50158,259.284833,-39.304891,348.107441,-0.768717,5972247755631455232,5972247755631455232,0.8608555117917164
50129,259.263323,-39.298512,348.103016,-0.75145,5972247858710852992,5972247858710852992,
50167,259.292413,-39.289232,348.123609,-0.764447,5972247996154658688,5972247996154658688,5.215589036
49728,258.898434,-39.587077,347.704465,-0.689347,5972248477227855872,5972248477227855872,0.24560305198736498
49811,259.001868,-39.515303,347.809236,-0.712517,5972250362662295168,5972250362662295168,-0.133532817
49821,259.010353,-39.483892,347.83861,-0.699603,5972250710569058048,5972250710569058048,0.356364323
49831,259.014803,-39.472759,347.849669,-0.695933,5972250809336827392,5972250809336827392,0.41066096188876205
49923,259.093944,-39.450268,347.903451,-0.732636,5972251015497562880,5972251015497562880,0.6845852503072924
49890,259.072196,-39.426202,347.91331,-0.704994,5972251290373301120,5972251290373301120,0.441924931
49704,258.865376,-39.460941,347.79221,-0.595208,5972253317608250752,5972253317608250752,2.9909261519408705
49804,258.994084,-39.362133,347.930428,-0.618647,5972255383535145472,5972255383535145472,0.31838002949229427
49798,258.989872,-39.355437,347.933986,-0.612106,5972255447904159232,5972255447904159232,0.2822982532691216
49936,259.103487,-39.423265,347.929725,-0.722978,5972256994092143616,5972256994092143616,0.37084964806264287
49819,259.008779,-39.285402,347.999493,-0.583328,5972261770105058560,5972261770105058560,0.4312720306459603
49823,259.01131,-39.275615,348.008598,-0.579239,5972261808765796224,5972261808765796224,0.23599837063903523
49875,259.06176,-39.256914,348.046504,-0.600183,5972262044974254592,5972262044974254592,-0.026004986
49869,259.055429,-39.246267,348.052329,-0.590011,5972262255442390016,5972262255442390016,
49783,258.96792,-39.286239,347.980436,-0.558075,5972262392923668992,5972262392923668992,-0.221134122
49777,258.961333,-39.259982,347.99884,-0.538664,5972262697809268480,5972262697809268480,0.2826348886874713
49828,259.013035,-39.178425,348.088495,-0.523878,5972263458075660544,5972263458075660544,0.2692048520687113
49906,259.083317,-39.18253,348.116778,-0.570622,5972263973429499392,5972263973429499392,
49340,258.426021,-39.783638,347.332598,-0.508972,5972265931940734976,5972265931940734976,-0.02777047
49318,258.38965,-39.7049,347.38,-0.440161,5972267439451353600,5972267439451353600,0.15049994796610802
49411,258.545024,-39.648666,347.495619,-0.504161,5972268646360578176,5972268646360578176,1.1852081546712807
49353,258.447162,-39.673489,347.43139,-0.457611,5972269024318286592,5972269024318286592,0.1966287984731104
49291,258.342855,-39.620799,347.426987,-0.361656,5972271120263892224,5972271120263892224,0.39856149712303324
49268,258.305811,-39.581537,347.442023,-0.315503,5972272151067668096,5972272151067668096,
49330,258.412339,-39.596222,347.478288,-0.390603,5972272494653187584,5972272494653187584,0.21004409266465268
49311,258.378576,-39.611741,347.450465,-0.378628,5972272559060650112,5972272559060650112,0.462018747
49314,258.384943,-39.599205,347.463496,-0.37525,5972272593410095232,5972272593410095232,2.338595826808735
49327,258.40856,-39.56653,347.500638,-0.370839,5972272730859761152,5972272730859761152,0.35498684787333545
49343,258.430171,-39.567647,347.509497,-0.384992,5972272906970217472,5972272906970217472,-0.006206328
49339,258.42368,-39.515661,347.548689,-0.350472,5972274075201895680,5972274075201895680,0.39620717239423037
49315,258.385793,-39.483982,347.557217,-0.308217,5972274418834367488,5972274418834367488,0.4673645755594699
49456,258.59367,-39.615567,347.544378,-0.5152,5972274620637319808,5972274620637319808,0.15115221329911513
49457,258.595022,-39.487941,347.648546,-0.441447,5972276377341783040,5972276377341783040,
49537,258.679921,-39.518512,347.661997,-0.512475,5972276823983381760,5972276823983381760,0.7522930720625203
49523,258.667448,-39.488103,347.681068,-0.486908,5972277098895577344,5972277098895577344,0.24483309103539064
49374,258.489245,-39.510076,347.582845,-0.388197,5972278984322157184,5972278984322157184,0.44744831259945234
49403,258.53039,-39.476781,347.628426,-0.394456,5972279435324624256,5972279435324624256,-0.425071113
49376,258.492242,-39.451182,347.631946,-0.355594,5972279774606654592,5972279774606654592,0.29367587964203107
49338,258.422125,-39.470481,347.584595,-0.323022,5972280255636946304,5972280255636946304,
49371,258.481534,-39.397809,347.670373,-0.317639,5972280844074612224,5972280844074612224,0.9494162664143951
49373,258.48519,-39.369559,347.694929,-0.303389,5972281045909160064,5972281045909160064,0.12863167209496842
49388,258.516531,-39.3334,347.738433,-0.301872,5972282660825236608,5972282660825236608,-0.337462579
49216,258.238263,-39.410899,347.549503,-0.173086,5972290018159067904,5972290018159067904,0.24388139274747328
49345,258.434397,-39.382835,347.661171,-0.279342,5972292693860411136,5972292693860411136,0.15497548017523755
49349,258.44306,-39.314164,347.720746,-0.244536,5972293144861570944,5972293144861570944,9.310247413454206
49406,258.53635,-39.217709,347.841229,-0.246619,5972295339560815872,5972295339560815872,0.43458181844638594
49283,258.328902,-39.252819,347.718623,-0.136989,5972297401143631104,5972297401143631104,0.22608023426826884
49237,258.258306,-39.280749,347.663921,-0.10915,5972297645987990272,5972297645987990272,0.1977487014143221
49248,258.279222,-39.243005,347.703979,-0.100083,5972298019628702208,5972298019628702208,0.006392453
49320,258.390852,-39.207922,347.783134,-0.149514,5972298986052246272,5972298986052246272,0.098123238
49352,258.44693,-39.121076,347.878984,-0.133842,5972299741966774272,5972299741966774272,
49650,258.81589,-39.350261,347.859926,-0.499672,5972301661752271360,5972301661752271360,0.8372964760160224
49642,258.811337,-39.259938,347.931289,-0.444189,5972304376180554880,5972304376180554880,
49578,258.715381,-39.284502,347.868021,-0.398158,5972305853640569216,5972305853640569216,0.20856386802304486
49531,258.672884,-39.181688,347.932297,-0.311422,5972307369829567616,5972307369829567616,0.574164569
49569,258.706296,-39.13157,347.988115,-0.303206,5972309083465121280,5972309083465121280,
49685,258.85204,-39.171386,348.021642,-0.41825,5972311046323176576,5972311046323176576,
49735,258.912514,-39.140728,348.073865,-0.438542,5972311385567709696,5972311385567709696,
49808,259.000955,-39.097283,348.149105,-0.469119,5972312347646933120,5972312347646933120,0.23082376837533572
49827,259.012966,-39.085827,348.163845,-0.470053,5972312386322598912,5972312386322598912,0.6338686841101417
49813,259.003293,-39.068302,348.17375,-0.453761,5972313142236962688,5972313142236962688,0.3251812933328098
49836,259.017384,-39.043646,348.200176,-0.448347,5972313550231663488,5972313550231663488,
49792,258.979806,-39.021236,348.201459,-0.411569,5972313859460372480,5972313859460372480,0.017764055
49700,258.861901,-39.049451,348.125238,-0.353481,5972314993331665920,5972314993331665920,0.24899443316087375
49682,258.846686,-39.021183,348.141339,-0.327414,5972315925405853824,5972315925405853824,0.23566626926022355
49760,258.944499,-38.911418,348.274863,-0.325397,5972318154436860032,5972318154436860032,
49440,258.585128,-39.078315,347.976423,-0.195781,5972320563971957632,5972320563971957632,-0.577964237
49379,258.497327,-39.130041,347.894613,-0.170783,5972322896068646784,5972322896068646784,0.44011306941299194
49392,258.521796,-39.118114,347.915394,-0.179194,5972323037846929664,5972323037846929664,
49383,258.504479,-39.05391,347.959587,-0.130719,5972323789424659072,5972323789424659072,0.5694449249781091
49429,258.575094,-38.9715,348.058522,-0.127006,5972325580494493568,5972325580494493568,
49489,258.634341,-38.966149,348.089786,-0.161256,5972325816650486656,5972325816650486656,0.205602482
49413,258.548262,-38.92025,348.087889,-0.080106,5972327057962686208,5972327057962686208,0.6818187567702009
49592,258.733848,-38.960883,348.139227,-0.221003,5972328604122832128,5972328604122832128,
49713,258.871183,-38.917814,348.236474,-0.282719,5972329634913030272,5972329634913030272,-0.100547076
49674,258.840393,-38.887955,348.246799,-0.245853,5972329974177904512,5972329974177904512,1.242708297491828
49623,258.779028,-38.847101,348.252165,-0.183219,5972331043693558144,5972331043693558144,0.2999509452527791
49571,258.707064,-38.814352,348.246072,-0.118581,5972334956337180928,5972334956337180928,0.4272270596965815
50567,259.551563,-39.493309,348.072526,-1.045783,5972428620989665024,5972428620989665024,0.13783367338019423
50833,259.771532,-39.321125,348.311165,-1.085839,5972434359068277504,5972434359068277504,
51000,259.853083,-39.039058,348.57851,-0.975803,5972465145395346176,5972465145395346176,0.7524338896752035
51055,259.876373,-39.030632,348.595787,-0.985797,5972465527675580800,5972465527675580800,0.19313476443740413
51161,259.946148,-39.012521,348.641691,-1.019856,5972466146151193088,5972466146151193088,0.3514069770981273
51265,260.004118,-38.969907,348.702432,-1.032419,5972466657224164736,5972466657224164736,
51275,260.009173,-38.924107,348.742255,-1.009447,5972467619285800448,5972467619285800448,0.17602785883346678
51193,259.962944,-38.935986,348.711931,-0.98675,5972467722376037760,5972467722376037760,0.8580998884601931
51178,259.956716,-38.922953,348.719846,-0.975317,5972467791095510784,5972467791095510784,-0.148962029
51174,259.954318,-38.910979,348.728597,-0.966933,5972467825455248256,5972467825455248256,0.4148579994173548
51221,259.977928,-38.884528,348.760808,-0.966861,5972467962883484800,5972467962883484800,0.6080648632132925
51370,260.079151,-38.945345,348.755949,-1.06625,5972472429660235392,5972472429660235392,
51363,260.075823,-38.920765,348.774646,-1.050081,5972472601447864960,5972472601447864960,-0.15078381
51296,260.026132,-38.920935,348.752404,-1.018456,5972472738897862912,5972472738897862912,0.6009484037928898
51455,260.142318,-38.79186,348.910056,-1.018969,5972475831263600512,5972475831263600512,0.5508190908253465
52622,260.863133,-39.160125,348.92491,-1.689347,5972484283758631680,5972484283758631680,-0.077832112
53035,261.110741,-39.132153,349.05624,-1.832269,5972487861497463040,5972487861497463040,0.3806849798453113
52472,260.770461,-38.982987,349.030505,-1.529933,5972498749216463232,5972498749216463232,1.1610875979165278
52480,260.774639,-38.976198,349.037944,-1.528775,5972498753507082368,5972498753507082368,1.089646793
52856,261.006374,-38.891466,349.209663,-1.629811,5972505964762049920,5972505964762049920,
52470,260.769225,-38.961301,349.047858,-1.516883,5972507579664624128,5972507579664624128,0.41089322072922474
53031,261.108491,-38.828463,349.306529,-1.660094,5972518334267890304,5972518334267890304,0.34263357046348614
53524,261.353902,-38.813876,349.425951,-1.810167,5972521121726479360,5972521121726479360,0.2181229791461198
53598,261.390724,-38.773809,349.475243,-1.811511,5972521667163099648,5972521667163099648,-0.189106536
53534,261.360302,-38.744315,349.486404,-1.775342,5972522702253086976,5972522702253086976,
53385,261.281693,-38.750281,349.447087,-1.727908,5972525244895234304,5972525244895234304,0.4189022777435239
53100,261.152112,-38.698739,349.432991,-1.615311,5972532391721001600,5972532391721001600,0.040657066
52985,261.075091,-38.698634,349.399268,-1.565542,5972532971517521408,5972532971517521408,
53073,261.139683,-38.526309,349.570209,-1.510375,5972543004554087808,5972543004554087808,0.40626552526363185
52953,261.055878,-38.476039,349.574887,-1.427872,5972544241512796288,5972544241512796288,-1.055301894
51932,260.434978,-38.849895,348.992226,-1.239444,5972553243755021568,5972553243755021568,0.4961382987973362
52280,260.630219,-38.740804,349.168437,-1.302856,5972557573089402368,5972557573089402368,
52240,260.613777,-38.754324,349.150026,-1.29995,5972560394910829440,5972560394910829440,0.5816546552897626
52106,260.537219,-38.69189,349.167592,-1.21535,5972561730618265216,5972561730618265216,0.1972160434936243
51767,260.341836,-38.785403,349.004013,-1.143075,5972565651951019008,5972565651951019008,0.3966492254528322
51855,260.383777,-38.767157,349.037626,-1.159586,5972565716347261696,5972565716347261696,0.38084545257996005
51765,260.340904,-38.758682,349.025576,-1.127272,5972566437901740672,5972566437901740672,-0.612018783
51719,260.305362,-38.695566,349.061692,-1.068547,5972569843825901568,5972569843825901568,-0.329789983
51547,260.21161,-38.70984,349.008263,-1.016556,5972570286190349568,5972570286190349568,1.5893159142044575
51651,260.25231,-38.583862,349.129906,-0.970858,5972572798776917248,5972572798776917248,1.0590318522709914
51984,260.464836,-38.544053,349.257211,-1.084867,5972575165271549440,5972575165271549440,3.744859076865399
52000,260.477191,-38.547959,349.259485,-1.095039,5972575547555859840,5972575547555859840,0.6140901355471533
52327,260.646995,-38.470081,349.399014,-1.160303,5972576745817315712,5972576745817315712,
52218,260.603415,-38.449647,349.396515,-1.120606,5972577604814199808,5972577604814199808,0.41489858120402145
52121,260.543311,-38.383306,349.424456,-1.044197,5972581109512251904,5972581109512251904,0.5158773219955763
52116,260.541194,-38.381,349.425414,-1.041522,5972581178231726976,5972581178231726976,
52085,260.524601,-38.322852,349.465915,-0.997811,5972582247694284672,5972582247694284672,
52595,260.852655,-38.56352,349.412953,-1.345856,5972584064448917248,5972584064448917248,-0.507492485
52675,260.8965,-38.48808,349.494611,-1.331592,5972585958557847040,5972585958557847040,0.40408267648167917
52545,260.825976,-38.519233,349.437725,-1.303625,5972587328624047872,5972587328624047872,1.0865294937430858
52474,260.771169,-38.398117,349.513415,-1.199775,5972588913495086208,5972588913495086208,1.7874224447675986
52623,260.863373,-38.386072,349.564192,-1.2526,5972590592794488064,5972590592794488064,-1.256891525
52813,260.97789,-38.419222,349.587443,-1.345403,5972592310778906880,5972592310778906880,1.418556565274926
52365,260.67133,-38.420968,349.450296,-1.148197,5972600419681116544,5972600419681116544,1.0553148483756436
52489,260.780357,-38.249053,349.640473,-1.12145,5972603993098553472,5972603993098553472,0.39808635204318865
52499,260.785411,-38.261153,349.632734,-1.131564,5972603993098557696,5972603993098557696,0.7433359531083855
52452,260.758254,-38.232165,349.644588,-1.097583,5972604267976448768,5972604267976448768,1.6021871086827166
52456,260.75985,-38.238811,349.639815,-1.102375,5972604267976449408,5972604267976449408,2.977694323633377
52369,260.676902,-38.288392,349.562068,-1.076731,5972606535710784896,5972606535710784896,0.5611901927178805
52417,260.733991,-38.244473,349.623655,-1.088828,5972607085474985600,5972607085474985600,0.5333493116984462
52352,260.660012,-38.212872,349.61681,-1.023033,5972607772663874816,5972607772663874816,
52283,260.631239,-38.183673,349.628064,-0.987858,5972608116267431808,5972608116267431808,-0.961795728
52367,260.67489,-38.14251,349.681435,-0.992825,5972608670336486016,5972608670336486016,
