RAJ2000,DEJ2000,l,b,SFR,Name,Ref,Method,YSOtype,vartype,RAGdeg,DEGdeg,GaiaDR3,plx,ruwe,Gmag,BP-RP,angDist,rgeo,rpgeo
100.30483,9.48308,203.33093,2.06307,                    NGC 2264 ,Cl* NGC 2264 DS 402 ,2005AJ....129..829D,spectroscopy,TT*,         ,100.3047897,9.483156519,3326686469810195456,1.384,1.061,17.987871,2.81797,0.310395,725.002808,716.034424
100.26525,9.47217,203.3228,2.02335,                    NGC 2264 ,Cl* NGC 2264 DS 303 ,2005AJ....129..829D,spectroscopy,WTT*,     Or* ,100.2653903,9.472354584,3326686508465304832,1.3348,1.074,16.88457,2.389998,0.830563,735.732239,732.718994
100.27679,9.47747,203.32329,2.0359,                    NGC 2264 ,Cl* NGC 2264 DS 348 ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2767877,9.477455893,3326686542825040256,1.3476,0.981,16.450266,2.184305,0.051421,739.646729,723.350952
100.25121,9.47611,203.31297,2.01283,                    NGC 2264 ,Cl* NGC 2264 DS 270 ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.2511662,9.476141754,3326686577184782592,1.6088,1.088,17.665306,2.025545,0.192968,610.714294,657.404053
100.24866,9.47892,203.30931,2.01188,                    NGC 2264 ,         V* LV Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2486635,9.478824262,3326686572888877312,1.4027,1.034,15.281573,1.732451,0.344876,690.661072,694.136963
100.24995,9.48069,203.30832,2.01382,                    NGC 2264 ,       V* V352 Mon  ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2499864,9.480568958,3326686572888877184,1.3421,0.999,15.393225,1.774543,0.454548,718.983582,721.387207
100.24554,9.48144,203.30566,2.01029,                    NGC 2264 ,Cl* NGC 2264 DS 254 ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2454919,9.481367509,3326686577185426176,1.3878,1.284,16.098328,2.44643,0.311919,694.853027,699.040527
100.25208,9.48789,203.30287,2.01898,                    NGC 2264 ,       V* V354 Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     dip ,100.2521254,9.487765523,3326686572888883072,1.3999,1.034,14.410869,1.508315,0.476245,692.636963,694.168335
100.26288,9.48447,203.31079,2.02689,                    NGC 2264 ,Cl* NGC 2264 DS 296 ,2005AJ....129..829D,spectroscopy,CTT*,     rot ,100.26286,9.484595921,3326686607248618880,1.3307,1.016,17.190516,2.62802,0.458827,748.148682,787.022705
100.27879,9.49006,203.31299,2.04341,                    NGC 2264 ,         V* OQ Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.278736,9.490014582,3326686645904252416,1.4733,1.094,16.765114,2.169874,0.252094,679.134338,690.806824
100.27625,9.49203,203.31009,2.04208,                    NGC 2264 ,       V* V815 Mon  ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2763244,9.491895468,3326686645904413184,1.7846,4.213,16.92284,3.16664,0.551744,750.920959,531.138245
100.30063,9.49789,203.31586,2.06614,                    NGC 2264 ,Cl* NGC 2264 DS 392 ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.3006203,9.497873419,3326686680263988224,1.4421,1.056,16.693766,2.759603,0.068994,680.489075,676.869263
100.28575,9.50114,203.30626,2.05457,                    NGC 2264 ,Cl* NGC 2264 DS 372 ,2005AJ....129..829D,spectroscopy,TT*,     rot ,100.2857957,9.501010901,3326686680262955136,1.3295,0.981,18.73397,3.544542,0.49231,802.988281,723.244507
100.28788,9.50257,203.30594,2.05708,                    NGC 2264 ,         V* OR Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2878821,9.502571551,3326686680262954368,0.4492,0.855,16.293402,1.980118,0.146,2695.22168,5650.06543
100.26425,9.50147,203.29626,2.03586,                    NGC 2264 ,Cl* NGC 2264 DS 301 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2642445,9.501422338,3326686714623729664,1.3932,2.329,15.882763,2.463048,0.172692,690.353271,697.515747
100.26888,9.50378,203.2963,2.04098,                    NGC 2264 ,Cl* NGC 2264 DS 316 ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2687818,9.503734399,3326686710327852160,1.4165,1.085,16.84678,2.594244,0.385257,694.16748,690.775024
100.2845,9.50628,203.30112,2.05582,                    NGC 2264 ,       V* V362 Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2844745,9.506344072,3326686748983465856,1.3453,1.054,16.808756,2.212955,0.247846,722.701111,718.856079
100.29217,9.50878,203.30234,2.06369,                    NGC 2264 ,Cl* NGC 2264 DS 380 ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2924063,9.508633677,3326686748983627648,1.1528,1.019,17.278782,3.486223,0.990795,856.847595,860.769592
100.28337,9.51133,203.29611,2.05714,                    NGC 2264 ,Cl* NGC 2264 DS 365 ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2833948,9.511200035,3326686748983465344,1.3576,0.936,15.248217,1.56034,0.476093,712.282166,716.299194
100.11549,9.42194,203.29998,1.86897,                    NGC 2264 ,Cl* NGC 2264 DS 38  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.115485,9.421936547,3326687230017533952,0.869,3.746,17.798376,2.787573,0.431,1766.2959,1867.3407
100.12187,9.43656,203.28986,1.88128,                    NGC 2264 ,Cl* NGC 2264 DS 44  ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.1219125,9.43652988,3326687676696045568,1.6221,1.596,18.397774,3.588503,0.185919,682.566772,695.008667
100.15087,9.46786,203.27507,1.92102,                    NGC 2264 ,Cl* NGC 2264 DS 68  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.1509064,9.467836682,3326687848494733056,7.811,1.022,17.598608,3.029678,0.154029,127.840919,127.654968
100.05783,9.41103,203.28368,1.81342,                    NGC 2264 , Cl* NGC 2264 DS 9  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.0580189,9.410942977,3326687878559510016,2.6578,1.091,17.760654,2.634985,0.740325,375.732971,374.288177
100.05688,9.41481,203.27988,1.81431,                    NGC 2264 , Cl* NGC 2264 DS 7  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.0569663,9.415004483,3326687878563691648,1.3433,0.985,17.04258,2.366942,0.764353,728.411804,738.40979
100.07188,9.42908,203.27396,1.83399,                    NGC 2264 ,Cl* NGC 2264 DS 15  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.0719743,9.428955784,3326687917214219008,1.3063,1.403,16.684559,2.540283,0.558635,758.609802,750.440857
100.07412,9.43006,203.27409,1.83641,                    NGC 2264 ,Cl* NGC 2264 DS 16  ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.0741594,9.429954793,3326687912919250048,1.2012,0.911,17.82047,2.116772,0.403768,837.489868,812.769531
100.08141,9.46306,203.24802,1.85789,                    NGC 2264 ,Cl* NGC 2264 DS 19  ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.0814607,9.463006068,3326688325236200448,1.3575,1.03,19.318537,2.709992,0.264738,1332.76514,784.612793
100.06108,9.46783,203.2346,1.84223,                    NGC 2264 ,Cl* NGC 2264 DS 11  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.0611815,9.467669693,3326688398250552960,1.4544,1.027,17.451422,2.904966,0.68044,679.813354,675.935547
100.09608,9.46178,203.25577,1.87017,                    NGC 2264 ,         V* KX Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.0961835,9.461775308,3326688501329766272,1.4639,1.019,15.697392,1.675601,0.368057,666.137695,660.665344
100.08354,9.47467,203.23865,1.86507,                    NGC 2264 ,       V* V667 Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.0836846,9.474604943,3326688707488195968,1.3842,1.1,15.414514,1.732138,0.5645,700.779358,699.622986
100.20087,9.45019,203.31334,1.95682,                    NGC 2264 ,Cl* NGC 2264 DS 151 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2008114,9.450227532,3326688982366478464,1.4567,1.065,16.683205,2.641651,0.248001,670.56073,668.379761
100.21483,9.479,203.29399,1.98223,                    NGC 2264 ,         V* NZ Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2149541,9.479032349,3326689184228992000,1.3544,0.955,15.521647,1.745703,0.455906,720.475708,713.017944
100.21708,9.48722,203.28769,1.98796,                    NGC 2264 ,       V* V580 Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     rot ,100.2171062,9.487196651,3326689218588736384,1.1401,1.145,17.860462,3.017086,0.125253,957.939148,831.739563
100.17078,9.46517,203.28644,1.93726,                    NGC 2264 ,Cl* NGC 2264 DS 92  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.1708677,9.465093677,3326689257244387584,1.39,1.082,15.906549,1.718145,0.415346,700.209106,698.535645
100.17046,9.46658,203.28505,1.93763,                    NGC 2264 ,Cl* NGC 2264 DS 91  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.17047,9.466531783,3326689257244387200,,,16.663294,2.730894,0.177207,,
100.18813,9.479,203.28197,1.95881,                    NGC 2264 ,       V* V341 Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     dip ,100.1881826,9.479000591,3326689291604121216,1.3923,1.173,14.13128,1.385497,0.18677,697.096497,696.402954
100.18087,9.47808,203.27951,1.95201,                    NGC 2264 ,       V* V598 Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.1809467,9.478039123,3326689291604269312,1.3127,1.752,15.667061,2.047063,0.309646,735.868896,744.080444
100.16879,9.48897,203.26436,1.94639,                    NGC 2264 ,Cl* NGC 2264 DS 90  ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.1688534,9.488808159,3326689356027691008,1.5056,1.016,18.272509,2.820711,0.624628,678.297913,661.255554
100.23929,9.48992,203.2953,2.00868,                    NGC 2264 ,Cl* NGC 2264 DS 238 ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2393933,9.489832506,3326689527826384256,1.4329,0.992,16.64243,2.237389,0.483593,685.362061,678.997681
100.24812,9.49767,203.29239,2.01997,                    NGC 2264 ,Cl* NGC 2264 DS 262 ,2005AJ....129..829D,spectroscopy,CTT*,     dip ,100.247938,9.497632112,3326689566480547968,,,16.723063,2.367859,0.660589,,
100.25329,9.50406,203.28903,2.02742,                    NGC 2264 ,Cl* NGC 2264 DS 275 ,2005AJ....129..829D,spectroscopy,CTT*,     rot ,100.2534175,9.503959732,3326689566482015872,1.3709,1.013,18.339441,3.345303,0.578897,780.0755,728.99408
100.23537,9.49844,203.28595,2.00913,                    NGC 2264 ,Cl* NGC 2264 DS 231 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2353759,9.498283007,3326689600841758336,1.5191,1.032,16.866415,3.188607,0.565565,646.814453,623.64978
100.23658,9.50003,203.28508,2.01092,                    NGC 2264 ,Cl* NGC 2264 DS 233 ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2365974,9.499891357,3326689596545868672,1.4968,0.978,18.319073,3.632137,0.502909,680.916748,730.698425
100.22337,9.49811,203.28084,1.99846,                    NGC 2264 ,Cl* NGC 2264 DS 203 ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.2234454,9.49813768,3326689600841759744,1.5215,1.03,17.794474,2.942852,0.28552,672.339722,678.657532
100.22549,9.49758,203.28226,2.00007,                    NGC 2264 ,Cl* NGC 2264 DS 208 ,2005AJ....129..829D,spectroscopy,WTT*,     rot ,100.2254635,9.497531664,3326689600841759488,1.3544,0.913,16.390163,2.185436,0.197824,725.337097,719.004944
100.22166,9.49856,203.27966,1.99715,                    NGC 2264 ,Cl* NGC 2264 DS 202 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.221712,9.498367838,3326689596545867776,1.36,0.997,17.334675,2.652657,0.715968,724.125122,734.260925
100.2305,9.50233,203.28029,2.00663,                    NGC 2264 ,Cl* NGC 2264 DS 215 ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.2304639,9.502176114,3326689596545871872,1.4289,1.005,18.39299,3.32806,0.568629,720.733887,709.330078
100.23645,9.50414,203.28137,2.01268,                    NGC 2264 ,         V* OO Mon  ,2005AJ....129..829D,spectroscopy,WTT*,     Or* ,100.2364858,9.504222633,3326689630905613952,1.3535,2.148,15.121204,2.468,0.323556,717.255981,702.932312
100.24075,9.51389,203.27463,2.02091,                    NGC 2264 ,Cl* NGC 2264 DS 242 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2407046,9.513999258,3326689630905623424,1.6897,1.723,15.927998,2.223591,0.425092,580.683044,575.815491
100.26492,9.50803,203.29074,2.03944,                    NGC 2264 ,Cl* NGC 2264 DS 302 ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2650279,9.508062048,3326689665265356160,1.3865,1.103,16.0417,3.031536,0.400241,696.645813,696.432129
100.28088,9.51989,203.28737,2.05886,                    NGC 2264 ,Cl* NGC 2264 DS 360 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2808518,9.519745989,3326689699625104384,3.9173,1.046,16.745838,2.476551,0.528013,253.139145,253.719269
100.27392,9.51717,203.28665,2.05151,                    NGC 2264 ,Cl* NGC 2264 DS 337 ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2739153,9.5170004,3326689703921654272,,,15.123364,1.976324,0.610789,,
100.24508,9.51597,203.27472,2.02566,                    NGC 2264 ,         V* IO Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     dip ,100.2450771,9.51584063,3326689738280706432,1.5379,2.477,14.409271,1.459161,0.465844,730.204651,673.795532
100.26271,9.52108,203.27812,2.04346,                    NGC 2264 ,Cl* NGC 2264 DS 295 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2627257,9.520947057,3326689768345401344,2.0831,1.123,17.707613,2.247492,0.481844,477.817413,493.581604
100.26458,9.52178,203.27835,2.0454,                    NGC 2264 ,       V* V974 Mon  ,1988cels.book.....H,spectroscopy,WTT*,     rot ,100.2645785,9.521776981,3326689768344207488,1.4095,1.068,12.571482,0.902705,0.061,699.461304,695.851807
100.21387,9.50372,203.27156,1.99268,                    NGC 2264 ,Cl* NGC 2264 DS 187 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.214015,9.503710497,3326689807000190336,1.419,0.938,16.837412,2.637166,0.516138,685.704285,680.732056
100.20875,9.51125,203.26254,1.99163,                    NGC 2264 ,Cl* NGC 2264 DS 171 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2087655,9.511081802,3326689802704312192,1.31,1.14,17.921278,3.400431,0.607996,804.307495,764.258728
100.19683,9.51928,203.25003,1.98484,                    NGC 2264 ,Cl* NGC 2264 DS 145 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.196856,9.519207322,3326689871423794688,1.3461,1.066,17.834023,3.004303,0.277408,737.506714,716.533203
100.24024,9.53075,203.25938,2.02816,                    NGC 2264 ,Cl* NGC 2264 DS 241 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.2402603,9.530593153,3326689944439135232,1.3749,0.946,17.537119,2.931473,0.569244,714.763794,711.440613
100.2375,9.55056,203.24052,2.03481,                    NGC 2264 ,Cl* NGC 2264 DS 237 ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.2374814,9.550369731,3326690043223272448,1.4438,1.019,17.996845,3.42231,0.688141,684.69104,680.371094
100.15916,9.49808,203.25191,1.9421,                    NGC 2264 ,       V* V338 Mon  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.1591477,9.497917361,3326690111942515328,1.4368,1.018,16.692047,2.267445,0.587122,684.204285,679.358276
100.18079,9.50936,203.25163,1.96624,                    NGC 2264 ,Cl* NGC 2264 DS 116 ,2005AJ....129..829D,spectroscopy,CTT*,         ,100.1808455,9.509511517,3326690219314742528,1.6955,1.099,16.772541,2.182439,0.580009,579.619324,574.947571
100.18021,9.52097,203.24103,1.97103,                    NGC 2264 ,Cl* NGC 2264 DS 114 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.1801086,9.520846782,3326690253676414080,,,16.701529,2.632117,0.571314,,
100.155,9.51956,203.23093,1.94827,                    NGC 2264 ,Cl* NGC 2264 DS 76  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.1550035,9.519406439,3326690288036153728,1.4697,1.118,16.007141,2.436956,0.552956,667.011963,661.579834
100.1735,9.52886,203.23099,1.96875,                    NGC 2264 ,Cl* NGC 2264 DS 102 ,2005AJ....129..829D,spectroscopy,TT*,     rot ,100.1735131,9.528661815,3326690318100897408,0.9007,0.931,19.16729,3.114775,0.714978,1724.40222,1594.38977
100.13004,9.51867,203.22046,1.92597,                    NGC 2264 ,       V* V972 Mon  ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.1301794,9.518621235,3326690391115369472,1.274,1.922,14.838961,1.726966,0.525029,765.771912,762.221436
100.11967,9.51658,203.21764,1.91591,                    NGC 2264 ,Cl* NGC 2264 DS 40  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.1198157,9.51650123,3326690425475642368,-1.3866,17.167,14.569859,1.71825,0.590018,6078.18848,4050.99683
100.11995,9.51736,203.21707,1.91652,                    NGC 2264 ,Cl* NGC 2264 DS 41  ,2005AJ....129..829D,spectroscopy,CTT*,     Or* ,100.1200668,9.517238127,3326690425475108736,1.3935,1.018,14.467314,1.49322,0.603719,696.607056,697.773254
100.17683,9.53928,203.22321,1.97643,                    NGC 2264 ,Cl* NGC 2264 DS 110 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.1768544,9.539054449,3326690700353011840,1.377,1.045,14.901384,1.38528,0.816579,704.611084,701.981873
100.18571,9.5407,203.22595,1.98487,                    NGC 2264 ,Cl* NGC 2264 DS 123 ,2005AJ....129..829D,spectroscopy,CTT*,     dip ,100.1857911,9.540603114,3326690700353011200,1.2666,0.948,17.00258,2.554886,0.452315,765.342041,761.057495
100.19534,9.54194,203.22919,1.99388,                    NGC 2264 ,Cl* NGC 2264 DS 139 ,2005AJ....129..829D,spectroscopy,WTT*,         ,100.1952703,9.541918635,3326690734712748800,1.3959,1.009,16.590498,2.72811,0.259012,694.796875,693.493103
